gene,SRR11426824,SRR11426825,SRR11426826,SRR11426821,SRR11426822,SRR11426823
4125,442,383,449,177,205,210
4126,230,190,200,203,162,171
4128,166,151,145,78,62,72
4129,0,0,0,0,0,1
4130,170,159,185,22,13,18
4131,6048,5731,5247,694,710,657
4133,0,0,0,1,0,0
4134,6079,6967,6642,2196,1695,1693
4135,0,1,0,1,0,5
4137,19,13,23,7,7,8
4139,8,8,11,6,6,4
414,117,110,99,31,32,24
4140,1401,1460,1439,264,243,220
414059,0,0,0,0,0,0
414060,0,0,0,0,0,0
414061,0,0,0,0,0,0
414062,0,0,0,2,0,0
4141,2573,2904,2873,901,782,733
414149,200,217,212,79,78,84
414152,0,0,0,1,2,0
414157,1,0,0,3,8,5
414189,0,0,0,0,0,0
414197,4,7,6,0,0,1
4142,0,0,0,0,1,0
414201,0,0,0,0,0,0
414208,25,13,8,7,2,3
414212,0,0,0,0,0,0
414235,12,7,4,0,0,0
414236,26,29,36,14,7,12
414241,0,0,0,0,0,0
414243,0,0,0,0,0,0
414245,0,4,2,44,26,29
414260,0,0,0,0,0,0
4143,2,0,0,0,0,0
414301,0,0,0,0,0,0
414318,0,0,0,0,0,0
414325,0,0,0,0,0,0
414328,23,9,12,15,17,26
414332,3,0,1,0,0,1
414351,0,0,0,0,0,0
4144,2003,2381,2195,759,512,544
4145,1,3,1,0,1,1
4146,3,0,3,2,4,0
4147,16,20,20,48,46,42
414763,1,3,1,0,0,1
414764,0,0,0,0,0,0
414765,0,0,0,0,0,0
414777,2,2,2,1,1,1
414778,0,0,0,0,0,0
4148,48,45,56,49,47,45
414899,2,7,3,3,3,4
4149,542,627,628,134,119,124
414918,28,19,24,1,3,5
414919,215,231,245,97,70,62
414926,0,0,0,0,0,0
414927,0,0,1,3,5,3
415,31,22,31,7,4,5
4150,2772,2842,3009,522,530,507
415056,0,0,0,1,2,0
4151,7,7,17,4,4,8
415116,978,1000,1119,747,628,638
415117,1,4,0,1,1,2
4152,573,642,653,155,116,123
4153,0,0,0,0,0,0
4154,2215,2277,2034,494,365,386
4155,417,479,451,162,173,135
4157,319,226,295,38,30,26
4158,0,0,0,1,0,0
4159,0,0,0,0,0,0
416,1,0,0,0,0,0
4160,0,1,1,0,0,0
4161,0,0,0,6,4,5
4162,1736,1981,1972,370,290,270
4163,48,41,42,73,73,67
4166,93,72,82,24,11,9
4168,3,2,3,1,2,1
417,1,1,2,7,7,13
4170,3192,3668,3566,1335,1034,1003
4171,929,1170,1243,414,324,355
4172,2460,2774,2630,521,410,427
4173,2044,2294,2309,412,335,330
4174,3164,2810,3233,500,523,489
4175,1421,1567,1497,370,244,260
4176,7150,7011,7856,2289,2055,1948
4179,1355,1425,1145,713,506,547
4184,0,0,0,0,0,0
4185,78,98,91,61,39,45
4188,14,8,17,2,1,2
4189,118,170,135,63,56,61
419,1,0,0,10,12,10
4190,1391,1545,1484,1098,927,926
4191,0,0,0,0,0,0
4192,6472,7616,6593,5194,5518,5463
4193,1089,1152,1074,219,194,153
4194,962,905,896,179,138,156
4199,487,597,545,373,398,326
420,0,0,0,0,0,0
4200,850,1005,809,554,480,485
4201,1015,955,1080,456,517,474
4204,0,0,0,0,0,0
4205,512,501,449,175,162,166
4207,0,0,0,0,0,0
4208,41,53,45,23,12,24
4209,906,1057,1006,385,292,313
421,200,203,237,14,21,13
4210,2,4,3,11,20,18
4211,74,80,66,13,19,30
4212,550,459,534,106,94,100
4213,93,94,76,30,20,13
4214,198,240,201,153,114,119
4215,722,713,683,143,93,94
4216,531,557,518,130,117,90
4217,445,459,409,124,118,123
4218,1537,1681,1749,407,396,357
4221,1519,1604,1642,313,276,220
4222,3,4,6,7,1,5
4223,0,0,0,0,0,0
4224,0,0,0,1,2,3
4225,2,0,0,7,7,6
4232,0,0,0,0,0,0
4233,4885,5401,4605,1082,816,829
4234,370,389,423,37,27,36
4236,494,569,498,178,129,155
4237,35,34,21,14,16,11
4238,432,420,405,91,77,55
4239,4,2,1,3,1,2
4240,1821,1819,1810,728,699,703
4241,418,339,421,145,128,105
4242,156,158,195,33,45,20
4245,1124,1221,1280,213,186,165
4246,0,0,0,3,2,0
4247,385,479,442,162,131,108
4248,11,24,22,4,6,4
4249,590,700,610,180,123,118
4250,0,0,0,0,0,1
425054,0,0,0,0,0,0
425057,0,0,0,0,0,0
4253,291,260,207,48,45,52
4254,47,28,36,3,4,2
4255,0,0,0,0,0,0
4256,0,0,0,3,3,4
4257,938,968,922,825,801,780
4258,97,109,122,62,36,38
4259,1343,1495,1522,1293,1331,1280
4261,0,0,0,4,1,3
4267,0,0,0,0,0,0
427,572,619,643,384,264,324
4277,47,57,61,11,17,7
4281,0,5,2,2,1,4
4282,0,0,0,0,0,0
4283,0,0,0,0,0,2
4284,3,1,1,2,6,10
4285,90,99,80,42,23,34
4286,247,247,206,31,32,26
4287,437,390,409,102,134,131
4288,11967,12933,10587,1654,1368,1272
4289,2365,2330,2131,375,278,263
429,28,20,17,8,4,0
4291,595,530,478,229,267,242
4292,576,630,607,249,203,208
4293,227,208,192,41,45,51
4294,224,236,240,78,67,69
4295,0,1,1,0,0,0
4296,1684,1665,1898,419,341,331
4297,0,0,0,0,0,0
4298,1437,1463,1617,459,451,424
4299,333,374,306,109,56,62
43,48,60,55,33,20,32
430,0,0,0,0,0,0
4300,162,125,142,30,20,14
4301,1568,1411,1391,344,287,259
4302,2519,2646,2664,756,595,606
4303,106,114,128,29,17,34
4306,2,1,0,6,3,1
4308,1,0,0,2,4,0
4311,0,0,0,1,0,1
4312,0,1,1,0,2,1
4313,1,1,4,1,2,2
4314,0,0,0,0,0,0
4316,0,0,0,0,1,0
4317,0,0,0,1,0,1
431704,0,0,0,0,0,0
431705,0,0,0,1,2,2
431707,0,0,0,0,0,0
4318,1,5,4,7,5,7
4319,12,6,13,3,6,3
432,52,34,42,86,89,91
4320,4,5,6,3,4,1
4321,0,0,0,0,0,0
4322,0,0,0,3,4,2
4323,584,709,728,343,245,232
432369,1652,1445,1412,952,1182,1068
4324,334,295,305,51,44,46
4325,21,29,13,5,2,3
4326,220,137,174,27,23,25
4327,260,209,250,49,47,54
4329,38,42,35,21,14,21
433,0,0,0,1,6,4
4330,146,164,146,60,54,52
4331,547,480,507,91,99,79
4332,0,0,0,0,0,0
4335,465,474,544,58,46,46
4336,0,0,0,31,20,26
4337,229,202,248,36,39,22
4338,678,715,675,235,285,326
434,8,12,6,2,4,3
4340,0,0,0,0,0,0
4342,0,0,0,0,0,0
4343,2506,2425,2600,753,577,500
4345,0,0,0,3,2,2
435,852,703,1006,436,447,420
4350,282,248,286,136,108,77
4351,229,204,234,69,51,59
4352,26,31,17,66,61,63
4353,0,0,0,1,2,0
4354,0,0,0,0,0,0
4355,185,199,221,36,40,40
4356,261,263,253,18,45,36
4357,1173,905,1202,140,155,120
4358,614,661,673,336,282,333
4359,0,0,0,4,10,14
4360,0,0,0,1,3,1
4361,696,676,578,112,95,95
4363,892,964,951,133,141,133
438,0,0,0,0,0,0
43847,6,2,3,10,18,9
43849,0,0,0,1,0,1
439,536,552,606,306,274,267
439915,0,0,0,0,0,0
439916,0,0,0,0,0,0
439921,211,298,277,385,372,370
439927,0,1,2,12,15,6
439931,42,41,52,20,30,12
439934,0,0,1,5,5,3
439941,0,0,0,0,0,0
439949,29,33,44,4,3,10
439950,1,2,1,3,2,0
439965,0,0,0,0,0,0
439990,82,66,91,20,13,14
439994,4,5,2,4,0,0
439996,0,1,0,7,3,6
440,1081,1100,1115,642,619,640
440021,0,0,0,0,0,0
440023,1,0,0,0,0,2
440026,815,881,869,162,185,162
440028,15,19,8,23,13,21
440034,3,0,1,0,0,0
440040,0,0,0,0,0,0
440041,0,0,0,0,0,0
440044,46,44,69,53,41,43
440050,0,0,0,4,2,5
440051,0,0,0,0,1,1
440068,0,0,0,0,0,0
440072,2,1,0,20,11,14
440073,2,0,0,1,2,1
440077,0,0,0,4,2,2
440078,1,0,1,10,3,13
440081,211,224,262,40,41,24
440087,1,3,1,2,4,1
440093,163,144,147,44,36,26
440097,0,0,0,1,1,0
440101,0,1,1,2,2,4
440107,0,0,2,6,5,4
440117,0,0,0,0,0,0
440119,0,0,0,1,0,0
440131,0,0,0,0,0,0
440138,16,12,5,10,3,4
440145,836,845,784,255,274,250
440153,0,0,0,0,0,0
440163,0,0,0,19,21,11
440173,4,3,1,11,19,13
440184,0,0,2,2,0,1
440193,298,328,372,69,72,73
440224,0,1,0,0,0,0
440225,0,0,0,0,0,0
440243,0,0,0,0,0,0
440248,85,78,79,20,15,21
440253,12,16,17,3,6,0
440270,380,283,285,77,57,52
440275,1264,1161,1307,433,382,416
440278,7,8,5,12,8,5
440279,40,41,17,14,7,7
440288,25,29,38,14,4,15
440295,5,6,1,0,0,1
440297,0,0,0,0,0,0
440299,1,2,1,4,0,2
440300,5,3,3,0,1,3
440307,16,15,15,56,55,52
440311,432,431,503,166,151,147
440335,2,2,2,10,7,11
440352,3,7,8,14,10,8
440354,2,2,4,2,3,3
440356,7,9,6,14,8,11
440359,317,400,459,281,255,252
440362,8,0,1,0,1,0
440387,0,1,0,6,4,5
440419,0,0,0,1,1,1
440423,159,134,148,60,59,50
440434,0,0,2,0,0,0
440435,0,0,0,0,0,0
440452,0,0,0,0,0,0
440456,90,65,77,19,26,28
440461,0,0,0,0,0,0
440465,225,220,183,42,49,50
440482,24,27,21,6,10,5
440498,468,370,396,124,160,148
440503,6,4,3,9,9,7
440508,0,0,0,0,1,3
440515,295,250,238,113,82,77
440518,0,1,0,0,0,0
440519,4,4,7,0,4,6
440533,0,0,0,1,1,0
440556,0,1,1,0,0,0
440560,0,0,0,0,0,0
440561,0,0,0,0,0,0
440563,3,4,3,4,3,1
440567,507,568,616,630,602,578
440574,1032,899,1011,652,720,763
440584,3,2,4,2,0,3
440585,7,11,8,11,9,15
440590,5,7,6,20,23,23
440594,0,0,0,0,0,0
440600,5,6,7,5,3,5
440603,11,12,13,64,52,64
440689,0,0,0,0,0,0
440695,0,0,0,13,17,17
440699,0,0,0,0,0,0
440700,2,2,3,8,5,8
440704,0,0,0,0,1,1
440712,0,0,0,0,0,0
440730,0,2,0,20,9,12
440738,0,0,0,5,9,8
440757,0,0,0,2,2,0
440799,0,0,0,0,0,0
440822,1,0,0,18,12,22
440823,7,4,7,9,9,5
440829,2,0,1,1,3,2
440836,17,12,24,22,23,15
440854,2,7,6,0,3,0
440888,0,0,0,0,0,0
440894,5,5,3,1,0,3
440896,1,0,1,2,0,2
440900,2,3,1,35,42,31
440905,3,2,0,3,5,1
440910,0,0,0,0,0,0
440925,0,0,1,0,0,0
440926,1,5,5,2,0,1
440944,181,208,192,120,94,92
440952,0,0,0,0,0,1
440955,10,11,8,15,14,17
440956,0,0,0,0,1,1
440957,199,153,172,141,167,173
440970,0,0,0,0,0,0
441009,0,1,0,0,1,0
441024,100,132,109,134,103,88
441025,0,0,0,0,0,0
441027,14,6,5,16,17,17
441046,6,9,13,14,10,11
441054,15,11,8,6,3,10
441056,0,0,0,0,0,0
441058,2,2,2,0,2,0
441061,0,0,0,0,0,0
441072,4,12,12,22,30,33
441081,0,0,0,0,0,0
441089,53,99,75,38,41,41
441094,43,40,31,18,19,33
441108,5,5,12,21,19,24
441116,0,0,0,0,0,0
441150,31,26,40,57,41,44
441151,8,8,5,87,77,75
441155,0,2,0,0,0,0
441161,0,0,0,28,22,8
441168,0,0,1,0,2,1
441172,46,40,44,8,6,15
441177,0,0,0,0,0,0
441191,395,409,388,74,63,57
441194,100,76,97,51,44,60
441204,0,0,1,2,0,2
441208,14,9,11,14,6,10
441212,442,397,346,90,94,92
441234,0,0,0,0,0,0
441242,0,0,0,0,0,0
441250,0,1,0,0,0,0
441251,0,0,0,0,0,0
441263,5,16,8,2,5,7
441272,52,77,49,22,16,14
441282,1,0,0,2,3,2
441294,4,1,3,2,0,0
441295,1,0,0,0,0,1
441307,0,1,3,0,0,0
441308,0,0,0,0,0,0
441317,0,0,0,0,0,0
441328,0,0,0,0,0,0
441355,1,0,1,0,2,0
441369,0,0,0,0,0,0
441374,2,1,2,5,0,3
441376,0,0,0,1,2,4
441381,0,0,0,0,0,0
441389,2,1,0,1,0,0
441394,10,9,10,15,14,13
441425,8,6,10,2,2,1
441432,1,0,0,0,0,0
441452,0,0,0,0,0,0
441454,44,33,33,19,31,28
441455,15,12,12,21,12,23
441457,24,20,33,11,18,24
441459,368,347,288,99,159,123
441461,0,3,1,1,1,2
441476,7,6,3,5,3,10
441478,21,58,46,11,19,16
441490,0,0,0,0,0,0
441501,0,0,0,0,0,0
441502,1,2,0,0,0,0
441509,0,0,0,0,1,1
441518,286,322,325,74,76,72
441519,0,0,0,0,0,0
441520,0,0,0,0,0,0
441521,0,0,0,0,0,0
441525,0,0,0,0,0,0
441531,0,0,0,0,0,0
441549,1,4,4,7,7,2
441581,0,0,0,0,0,0
441601,0,0,1,0,0,0
441608,0,0,0,0,0,1
441631,0,0,0,1,0,0
441639,0,0,0,0,0,0
441666,101,101,84,21,17,17
441669,0,0,0,0,0,0
441670,0,0,0,0,0,0
441687,0,0,1,1,3,2
441733,8,13,7,61,45,51
441818,76,113,97,49,42,33
441864,0,0,0,0,0,0
441869,2,2,2,2,3,6
441897,0,0,0,4,3,2
441911,0,0,0,0,0,0
441932,0,0,0,0,0,0
441933,0,0,0,0,0,0
441951,4475,3933,4369,3765,3732,3597
442028,0,0,0,0,0,0
442038,0,0,0,0,0,0
442117,0,0,0,3,0,2
442132,0,0,0,0,0,0
442184,0,0,0,0,0,0
442186,0,0,0,0,0,0
442191,0,0,0,0,0,0
442194,0,0,0,0,0,0
442211,1,0,1,9,12,22
442213,0,0,0,3,3,5
442229,2,2,1,0,0,1
442245,6,6,6,16,12,15
442247,0,0,1,0,0,0
442319,2,13,8,10,0,1
442361,0,0,0,0,0,0
442421,3,6,1,15,9,12
442425,0,0,0,0,0,0
442444,0,0,0,0,0,0
442454,30,36,29,25,25,22
442459,207,257,249,108,127,112
442497,0,0,0,0,0,0
442523,0,0,1,0,0,0
442524,0,1,2,0,0,1
442578,1,0,0,0,1,0
442582,7,10,13,6,5,5
442590,1,0,0,1,1,0
442720,255,298,284,153,145,116
442721,1,2,1,7,13,6
442862,0,0,0,0,0,0
442890,0,0,0,0,0,0
442891,0,0,0,0,0,0
442892,2,2,3,7,0,3
442894,5,3,4,0,2,3
442897,0,0,0,0,0,0
442898,18,10,13,0,2,1
442900,0,0,0,0,0,0
442901,0,0,1,0,0,0
442902,0,3,2,4,0,0
442903,0,1,2,4,2,0
442904,0,0,0,0,0,0
442905,0,0,0,0,0,0
442906,0,0,0,0,0,0
442907,0,1,0,0,0,0
442908,0,0,0,0,0,0
442910,0,0,0,0,0,0
442911,0,0,0,0,0,0
442913,0,0,0,0,0,0
442914,0,0,0,0,0,0
442917,0,0,0,1,0,0
442918,0,0,0,0,0,0
442919,0,0,0,0,0,0
442920,0,0,0,0,0,0
443,0,0,0,6,0,1
4430,43,40,43,23,16,15
4435,20,10,9,2,5,5
4436,1815,1956,1657,207,140,171
4437,524,560,496,218,171,186
4438,1,1,0,42,46,36
4439,3,14,5,4,0,2
444,2147,2278,1936,1135,925,903
4440,3,3,5,4,2,2
444882,1,0,1,1,0,0
445,50,50,60,57,63,43
445328,21,24,27,7,5,2
445329,0,0,0,0,0,0
445347,0,0,0,2,2,2
445372,0,0,0,0,0,0
445571,76,102,58,30,47,22
445577,0,0,0,0,0,0
445582,1,1,2,3,0,0
445815,1,0,0,0,0,0
4477,0,0,0,0,0,0
4478,7327,8920,8250,3237,2761,2763
4481,65,73,76,30,26,26
4482,111,123,120,79,72,84
4485,12,11,12,7,2,2
4486,600,532,659,166,123,103
4487,190,188,185,371,379,328
4488,0,0,0,0,0,0
448834,0,0,0,0,0,0
448835,0,0,0,0,0,0
4489,0,1,0,57,54,39
4490,45,38,65,16,17,17
4493,7760,6948,8662,2442,2356,2177
4494,239,223,258,85,107,83
449491,0,0,0,0,0,0
449492,0,0,0,0,0,0
449493,0,0,0,0,0,0
4495,315,249,347,105,107,88
449520,0,2,0,1,5,3
4496,3,1,1,7,11,4
4498,7,3,6,35,29,47
4499,109,99,99,78,53,71
4500,7,5,0,99,82,87
4501,553,554,604,69,66,68
4502,29142,23668,27584,16622,17792,17181
4504,0,0,0,1,0,1
4507,543,686,586,85,55,76
4515,0,0,0,0,0,0
4520,531,512,534,441,330,379
4521,688,631,723,409,444,398
4522,2341,2414,2564,1003,884,906
4524,208,193,230,91,75,75
4528,1239,1282,1051,621,617,593
4534,0,0,0,0,0,0
4542,22,10,15,36,30,36
4543,0,1,0,10,9,4
4544,0,0,0,0,0,0
4547,0,0,0,2,1,1
4548,637,691,684,110,80,92
4552,736,869,686,187,129,148
4580,141,155,167,79,77,69
4582,191,175,167,131,101,122
4583,1,0,0,0,3,6
4585,1,1,1,7,17,25
4588,5,7,5,6,11,11
4589,0,0,0,0,0,0
4591,775,802,803,203,185,162
4593,23,12,15,19,10,9
4594,397,414,380,90,73,83
4595,351,336,355,105,78,66
4597,2064,1624,2114,448,396,369
4598,318,355,362,54,50,47
4599,3,4,3,27,18,21
460,0,0,0,0,0,0
4600,2,1,0,144,123,124
4601,216,178,202,114,117,117
4602,66,55,52,10,8,8
4603,406,467,359,133,96,108
4604,0,0,0,0,3,1
4605,5695,5537,6409,1145,1072,1092
4606,1,0,1,18,19,15
4607,0,0,0,18,8,12
4608,0,3,0,1,1,1
4609,1124,1290,1295,622,486,426
4610,9,9,2,1,1,0
4613,0,0,0,0,0,0
4615,557,594,634,440,381,358
4616,314,360,312,379,355,370
4617,0,0,0,0,0,0
4618,0,0,0,0,0,1
4619,0,0,0,4,1,0
462,0,4,1,14,16,29
4620,0,0,0,3,1,2
4621,11,15,14,288,235,282
4622,0,0,0,0,1,0
4624,0,0,0,0,0,3
4625,0,0,1,1,0,5
4626,0,0,0,2,1,0
4627,23572,27268,26720,4771,3880,3414
4628,2236,2296,2180,471,385,354
4629,167,145,179,81,59,57
463,1749,1867,1748,222,206,177
4632,0,0,0,1,0,0
4633,0,0,1,0,1,0
4634,0,0,0,2,0,0
4635,0,1,0,0,0,0
4636,44,26,21,15,16,18
4637,7341,6900,7411,3426,3974,3748
4638,6,7,5,8,6,6
4640,0,0,1,29,13,21
4641,8447,8655,9397,2984,2664,2625
4642,65,47,54,36,34,35
4643,666,749,698,150,103,115
4644,907,1011,868,255,219,204
4645,402,468,412,231,176,193
4646,2754,2426,2255,386,379,386
4647,18,22,21,4,4,6
4648,3,5,3,9,4,8
4649,377,380,324,72,72,62
4650,1816,1926,2046,403,351,319
4651,2579,2492,2438,872,734,676
4653,0,0,0,60,43,46
4654,0,0,0,0,0,0
4656,3,1,0,8,7,14
4659,2897,2798,2484,394,399,457
466,415,440,397,132,109,126
4660,216,234,234,58,57,31
4661,38,46,50,11,6,8
4664,604,662,523,347,265,271
4665,368,352,420,96,70,95
4666,5536,5081,4786,3353,3586,3218
4668,675,777,745,275,234,230
4669,103,97,113,33,24,31
467,202,197,251,580,446,576
4670,5385,5825,5633,2114,1927,1960
4671,1,0,0,0,0,0
4673,9329,9611,9107,4043,4021,3974
4674,0,0,0,0,0,0
4675,31,31,23,3,2,0
4676,2224,2406,2352,340,369,329
4677,5279,5366,4894,1215,1119,1193
4678,4598,4663,4275,971,931,802
468,3961,4519,4185,714,758,667
4680,0,0,0,0,0,0
4681,6,14,9,23,15,10
4682,46,61,57,28,27,24
4683,905,894,745,265,197,217
4684,0,0,0,0,0,0
4685,0,0,0,0,0,0
4686,1282,1396,1274,243,226,224
4688,0,1,6,13,18,23
4689,0,0,0,0,0,0
4690,184,176,180,24,18,20
4691,15194,16285,14150,4312,4130,3941
4692,0,0,0,0,0,0
4693,0,0,0,0,0,0
4694,1376,1425,1339,1346,1522,1378
4695,602,621,609,355,423,354
4696,0,0,0,0,0,0
4697,1293,1344,1450,1504,1444,1508
4698,1013,928,796,286,323,271
47,0,0,0,0,0,0
4700,0,0,0,0,0,0
4701,243,235,290,275,244,234
4702,586,616,627,207,195,189
4703,54,37,41,74,89,95
4704,1260,1309,1339,714,742,760
4705,1586,1499,1669,574,547,514
4706,484,451,478,228,221,188
4707,556,637,577,367,414,402
4708,733,641,702,527,629,551
4709,608,568,567,394,411,353
471,2403,2531,2432,699,621,576
4710,608,685,588,551,531,521
4711,592,610,622,331,360,349
4712,248,258,253,175,169,155
4713,476,395,466,308,295,270
4714,561,591,644,233,243,276
4715,1744,1750,1880,998,1039,1021
4716,1745,1753,1779,585,712,634
4717,705,753,768,370,392,373
4718,803,688,769,243,285,269
4719,682,818,732,297,263,259
472,1074,1087,971,342,303,297
4720,1948,1843,2002,322,303,279
4722,1835,1765,1879,360,404,374
4723,2669,2394,2788,1036,1065,939
4724,564,576,502,118,130,127
4725,2803,2692,2917,1805,2133,1906
4726,2691,2537,2868,1186,1255,1279
4728,1801,1418,1651,513,580,503
4729,839,819,849,188,196,195
473,1519,1446,1480,438,405,411
4731,641,701,649,139,166,132
4733,1251,1244,1297,315,303,310
4734,1219,1263,1177,519,321,414
4735,8246,8615,7666,6798,5991,5981
4736,3544,3634,3658,2723,2805,2659
4738,1927,1822,1730,781,931,889
4739,0,0,1,4,4,6
474,0,0,0,0,0,0
4741,0,0,0,0,0,0
474170,5,6,8,1,0,1
474338,108,101,97,51,52,36
474343,24,30,32,2,2,4
474344,0,0,0,0,2,2
474354,0,0,0,0,0,0
4744,3,4,2,32,26,23
4745,0,0,0,1,0,0
4747,0,0,0,0,0,0
475,960,751,838,412,418,382
4750,290,284,263,57,38,58
4751,1077,1084,997,197,136,158
4752,366,398,356,104,98,89
4753,0,0,1,0,0,0
4756,92,95,72,37,30,13
4758,0,0,0,0,0,0
4759,0,0,0,0,0,0
476,3869,4482,4347,2060,1730,1712
4760,0,0,0,1,2,0
4761,1,1,0,7,3,2
4762,0,0,0,0,0,0
4763,2118,2202,1971,446,370,310
477,0,0,0,0,1,10
4771,5729,5656,5879,899,1023,903
4772,282,347,377,83,70,54
4773,89,106,110,49,33,36
4774,353,335,325,63,89,70
4775,1099,1080,1141,358,341,372
4776,46,50,37,8,7,4
4778,2,4,4,272,237,245
4779,2162,2577,2499,551,400,357
478,0,0,0,0,0,0
4780,1982,2148,1841,496,403,395
4781,1561,1430,1440,176,211,162
4782,6561,6454,6081,939,1237,1078
4783,157,184,173,48,28,32
4784,764,757,717,263,203,181
479,0,0,0,0,0,0
4790,520,645,679,498,399,429
4791,2703,2744,3069,1012,900,845
4792,1933,2052,2342,1159,938,959
4793,1448,1370,1449,481,490,428
4794,302,300,371,182,135,127
4795,0,0,0,0,0,0
4796,559,628,681,146,76,112
4798,588,625,674,160,121,125
4799,1181,1341,1303,412,333,371
48,590,704,666,210,176,167
480,0,0,0,15,16,37
4800,511,499,438,63,29,37
4801,394,328,270,51,58,58
4802,1126,1183,1234,233,256,232
4803,266,248,277,69,61,44
4804,9,10,15,8,10,8
4807,5,10,10,156,144,123
4808,0,0,0,1,0,0
4809,1888,2108,2078,1023,996,1065
481,616,735,662,132,114,104
4810,22,24,33,5,5,7
4811,513,603,538,250,208,215
4814,221,246,236,65,45,41
4815,0,0,3,0,1,0
4817,302,309,342,294,218,233
4818,4,1,2,0,1,0
482,1,3,4,32,28,40
4820,3670,3270,3099,557,461,509
4821,0,0,0,0,1,0
4824,162,163,180,69,88,71
4825,0,0,0,0,0,0
4826,10,13,13,13,12,5
4828,205,152,179,179,206,196
4829,0,0,0,5,0,3
483,1913,2005,1920,932,903,866
4830,2881,2704,2899,1148,1448,1259
4831,473,486,556,767,708,663
4832,200,174,248,66,76,72
4833,1971,2413,2381,2045,2288,2145
4835,366,372,384,120,88,109
4836,4120,3951,4060,803,840,792
4837,145,135,155,39,30,37
4838,4,3,1,11,12,5
4839,3357,3243,3515,485,492,484
4841,7978,9830,9197,3287,3136,3141
4842,0,0,0,1,2,2
4843,0,0,0,0,1,1
4846,8,7,7,1,11,2
4848,1581,1571,1491,225,234,240
4849,0,0,0,0,0,0
4850,767,899,842,326,261,272
4851,268,292,308,86,56,43
4852,0,0,0,0,0,0
4853,1586,1854,1752,664,485,451
4854,27,26,30,45,28,33
4855,0,1,0,0,0,0
4856,0,0,2,2,1,1
4857,0,0,0,1,0,0
4858,21,27,31,4,4,3
486,86,79,80,53,63,58
4860,1058,1213,1199,513,423,418
4861,20,11,5,22,15,23
4862,529,575,551,396,277,283
4863,613,600,517,144,104,136
4864,478,587,558,239,193,179
4867,90,78,104,52,44,48
4868,9,17,10,58,37,63
4869,6439,6358,5664,2621,2579,2702
487,88,85,82,58,50,69
4878,22,21,14,11,8,8
4879,0,0,0,2,2,4
488,2216,2766,2607,1011,628,744
4880,2,1,5,0,1,0
4881,36,42,49,19,13,16
4882,161,156,132,368,277,313
4883,65,85,60,32,27,24
4884,341,378,367,254,169,178
4885,0,0,0,0,1,0
4886,52,39,33,10,18,13
4887,0,0,0,0,0,0
4888,0,0,0,4,7,3
4889,2,0,0,0,0,0
489,26,18,21,29,28,16
4891,632,683,631,115,81,91
4892,0,0,0,1,1,0
4893,3104,3110,2875,1214,1014,1007
4897,0,0,0,1,3,4
4898,3699,3668,3420,1156,1023,993
4899,325,359,352,85,53,61
49,0,0,0,3,2,0
490,492,537,479,62,42,39
4900,1197,1174,1072,700,885,920
4901,8,7,2,10,4,5
4902,0,2,1,3,0,2
4904,5503,6046,6192,7330,7043,7298
4905,846,916,819,313,281,283
4907,1541,1628,1678,1151,900,900
4908,0,0,0,0,0,0
4909,9,5,9,3,5,10
491,0,2,2,12,12,7
4913,190,169,217,41,43,45
4914,1,0,0,3,4,3
4915,0,0,0,0,0,0
4916,0,0,0,0,0,0
4917,0,0,0,2,2,0
4919,609,670,574,66,60,69
492,0,0,0,0,0,0
4920,29,20,28,6,5,8
4921,1,5,7,37,33,40
4922,5,3,5,0,3,3
4923,4,2,8,24,13,15
492303,29,32,25,4,5,5
492307,0,0,0,0,0,0
492311,81,72,66,109,86,75
4924,5360,5018,5257,1268,1255,1113
4925,1627,1531,1198,336,415,436
4926,2789,3028,3124,733,533,533
4927,1328,1293,1238,267,271,247
4928,2071,2480,2442,594,418,462
4929,71,82,72,85,59,58
493,932,1031,923,269,215,213
4931,482,472,496,229,158,187
4935,3,4,5,0,2,1
493753,235,254,227,67,55,49
493754,206,218,206,109,120,134
4938,1,3,2,227,168,156
493812,58,54,51,18,22,17
493829,0,0,0,15,18,14
493856,649,588,653,150,168,160
493860,48,41,35,40,52,35
493861,66,68,71,16,16,10
493869,746,808,714,177,154,160
4939,1,1,4,592,418,407
493900,5,4,4,62,26,29
493901,0,0,0,0,0,1
493911,25,20,26,7,5,10
4940,716,842,810,1619,1080,1111
494115,372,436,459,209,165,183
494118,0,0,0,0,0,0
494119,0,0,0,0,0,0
494127,60,44,59,18,18,10
494141,4,1,1,2,2,1
494143,99,132,109,34,27,35
494188,0,0,0,21,18,18
494197,0,0,0,0,0,0
4942,639,675,678,247,214,226
4943,0,0,0,0,0,0
494324,0,0,0,0,0,0
494325,0,0,0,0,0,0
494326,0,0,0,0,0,0
494328,0,0,0,0,0,0
494329,0,0,0,0,0,0
494330,0,0,0,0,0,0
494331,0,0,0,0,0,0
494332,0,0,0,0,0,0
494333,0,0,0,0,0,0
494335,0,0,0,0,0,1
494336,0,0,0,0,0,0
494337,0,0,0,1,0,1
494470,0,0,0,1,6,3
494513,2,1,5,6,5,6
494514,12,8,15,16,10,7
494551,0,0,0,0,0,0
494558,0,0,0,1,0,2
4946,5062,4699,5019,4877,5219,5339
4947,1386,1595,1551,607,575,546
4948,0,0,1,0,1,0
495,2,1,0,14,6,6
4951,0,0,0,0,0,0
4952,842,1005,876,433,321,352
